Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Jain travels regd,A/C Seater / Sleeper (2+1),23:00,6:00,07h 00m,INR 450,32 Seats available,"4.1
250",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
M R Travels,A/C Seater / Sleeper (2+1),22:30,5:30,07h 00m,INR 510,22 Seats available,"4.3
324",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
M R Travels,A/C Seater / Sleeper (2+1),23:35,6:10,06h 35m,INR 918,35 Seats available,"4.2
199",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),21:00,4:00,07h 00m,INR 429,19 Seats available,"3.6
52",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Gayatri Travels,NON AC Seater / Sleeper 2+1,22:00,5:30,07h 30m,315,33 Seats available,"3.5
17",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels,A/C Sleeper (2+1),22:30,5:30,07h 00m,INR 600,26 Seats available,"3.7
72",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Shree Paras Travels,NON AC Seater / Sleeper 2+1,21:00,5:30,08h 30m,INR 350,31 Seats available,"3.7
37",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Geetanjali Travels,NON AC Seater / Sleeper 2+1,23:00,6:05,07h 05m,INR 400,37 Seats available,"3.2
12",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Shailu Tour and Travels,A/C Seater / Sleeper (2+1),19:30,5:15,09h 45m,INR 500,40 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,2:00,06h 45m,370,21 Seats available,"3.0
7",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),20:20,3:30,07h 10m,INR 700,33 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:30,3:10,05h 40m,INR 700,23 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,6:30,07h 15m,INR 650,29 Seats available,"3.6
56",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
CHANDRA RAJ TRAVELS,Bharat Benz A/C Sleeper (2+1),21:30,0:30,03h 00m,INR 476.19,27 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Swagat Travels,A/C Seater / Sleeper (2+1),20:00,3:50,07h 50m,665,35 Seats available,"2.6
11",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,5:45,06h 15m,600,17 Seats available,"2.4
16",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain Shiv Shankar Travels,A/C Seater/Sleeper (2+1),13:30,20:45,07h 15m,INR 600,34 Seats available,"1.5
48",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),18:30,1:30,07h 00m,INR 450,19 Seats available,"2.8
5",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),20:00,2:30,06h 30m,INR 450,19 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
BG Travels,A/C Seater / Sleeper (2+1),21:30,5:25,07h 55m,925,29 Seats available,"1.1
8",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,3:55,06h 55m,INR 800,25 Seats available,2.4,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:15,3:00,06h 45m,INR 600,35 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),20:30,3:50,07h 20m,INR 450,37 Seats available,2.4,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:20,3:50,07h 30m,INR 400,34 Seats available,"1.7
8",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,3:40,06h 40m,INR 450,28 Seats available,"2.7
18",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Geetanjali Travels,A/C Seater / Sleeper (2+1),18:02,1:12,07h 10m,INR 450,18 Seats available,2.6,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),17:40,0:35,06h 55m,INR 400,3 Seats available,"1.7
12",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Pooja Travels,A/C Seater / Sleeper (2+1),16:45,1:15,08h 30m,INR 500,33 Seats available,1.6,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
MS Gajraj Bus Service,A/C Seater (2+3),11:35,14:00,02h 25m,316,56 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajat Travels,A/C Seater / Sleeper (2+1),15:00,17:30,02h 30m,INR 250,41 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,21:40,02h 55m,INR 350,44 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,22:30,03h 00m,INR 300,40 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rishabh travels,AC Sleeper (2+1),20:04,23:31,03h 27m,270,28 Seats available,3.6,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Sagwan Travels,A/C Seater / Sleeper (2+1),19:30,21:55,02h 25m,270,26 Seats available,2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Amit Travels,Non AC Seater (2+3),12:40,15:00,02h 20m,INR 299,55 Seats available,1.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Sagwan Travels,A/C Seater / Sleeper (2+1),17:40,20:10,02h 30m,270,33 Seats available,"2.0
6",https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ankit Travels,AC Seater (2+2),17:50,20:10,02h 20m,315,45 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Amit Travels,Bharat Benz A/C Seater (2+2),14:30,16:50,02h 20m,INR 349,40 Seats available,1.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),19:30,22:30,03h 00m,449,33 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Amit Travels,Bharat Benz A/C Seater (2+2),15:55,18:20,02h 25m,INR 349,40 Seats available,1.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),19:00,22:15,03h 15m,238,39 Seats available,2.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,22:30,02h 30m,270,21 Seats available,2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,23:00,03h 00m,285,32 Seats available,2.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Travels Kota,Non A/C Seater / Sleeper (2+1),20:00,22:15,02h 15m,INR 250,34 Seats available,2.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajat Travels,A/C Seater / Sleeper (2+1),15:20,18:30,03h 10m,963,23 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:10,22:25,02h 15m,INR 200,33 Seats available,2.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:35,23:30,02h 55m,297,40 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),21:15,23:25,02h 10m,INR 300,32 Seats available,2.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),21:15,23:05,01h 50m,INR 299,28 Seats available,2.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),11:05,13:10,02h 05m,INR 429,45 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
New Deep Travels,Volvo A/C Semi Sleeper (2+2),12:10,14:00,01h 50m,INR 600,29 Seats available,4.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),13:00,15:15,02h 15m,INR 429,39 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),13:55,16:35,02h 40m,INR 429,35 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),15:20,18:00,02h 40m,540,34 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Mahalaxmi Travels,A/C Seater / Sleeper (2+1),15:15,19:00,03h 45m,INR 1000,38 Seats available,4.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),15:20,18:05,02h 45m,INR 429,34 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Anita Maya Travels,A/C Seater / Sleeper (2+1),18:00,20:30,02h 30m,857,40 Seats available,4.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
GK Travels,A/C Sleeper (2+1),15:30,18:00,02h 30m,INR 1499,22 Seats available,3.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ganesh Travels,A/C Seater / Sleeper (2+1),15:30,17:30,02h 00m,INR 500,41 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),15:55,18:10,02h 15m,INR 429,49 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),16:50,19:05,02h 15m,INR 429,45 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Mahaveer Travels (M.T.A),Bharat Benz A/C Sleeper (2+1),17:15,20:00,02h 45m,1674,8 Seats available,4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),17:20,19:35,02h 15m,INR 428.57,42 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),17:52,19:55,02h 03m,INR 7714,33 Seats available,4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),18:05,20:20,02h 15m,INR 429,42 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
GAYATRI RAO TRAVELS,A/C Seater / Sleeper (2+1),18:30,21:50,03h 20m,630,32 Seats available,New,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),18:40,20:20,01h 40m,INR 700,40 Seats available,4.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Mahalaxmi Travels,A/C Seater / Sleeper (2+1),18:50,21:50,03h 00m,INR 499,3 Seats available,4.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Garhwal Travels,A/C Seater / Sleeper (2+1),19:05,22:10,03h 05m,665,17 Seats available,3.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajat Travels,Non A/C Seater / Sleeper (2+1),19:15,6:30,11h 15m,INR 600,21 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
New Babu Travels,A/C Seater/Sleeper (2+1),19:45,23:00,03h 15m,INR 427.62,21 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),20:00,22:45,02h 45m,INR 450,36 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
THE REINDEER BUS,Volvo 9600 A/C Sleeper (2+1),20:15,22:10,01h 55m,INR 700,35 Seats available,4.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,Scania AC Multi Axle Sleeper (2+1),20:20,22:30,02h 10m,INR 3333,36 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:29,22:59,02h 30m,INR 600,27 Seats available,3.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rathore Travels Madho,NON AC Seater / Sleeper 2+1,20:30,22:30,02h 00m,INR 500,43 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Neeraj travels,A/C Seater / Sleeper (2+1),20:40,23:20,02h 40m,INR 450,34 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,NON AC Seater / Sleeper 2+1,20:45,22:55,02h 10m,INR 952,37 Seats available,3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),20:45,23:30,02h 45m,INR 500,28 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Dashmesh Travels,A/C Seater / Sleeper (2+1),21:00,23:00,02h 00m,INR 400,39 Seats available,3.6,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
SKYNET TRAVELS AND CARGO,A/C Sleeper (2+1),21:20,23:05,01h 45m,INR 810,34 Seats available,4.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:31,23:57,01h 26m,INR 800,38 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Neelam Travels,A/C Seater / Sleeper (2+1),23:00,0:30,01h 30m,INR 500,42 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Amar Travels,A/C Seater / Sleeper (2+1),12:40,14:40,02h 00m,INR 400,31 Seats available,2.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Mahadev Travels,A/C Seater / Sleeper (2+1),13:30,14:30,01h 00m,INR 3000,44 Seats available,2.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Gajkaran Travels And Cargo,A/C Seater / Sleeper (2+1),15:15,18:40,03h 25m,INR 699,35 Seats available,2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Shree Mahaveer Travels,NON AC Seater / Sleeper 2+1,15:51,19:00,03h 09m,INR 1300,14 Seats available,2.6,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Shree Mahaveer Travels,AC Sleeper (2+1),18:10,21:30,03h 20m,INR 850,32 Seats available,2.6,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rohit Raj Travels,A/C Sleeper (2+1),19:00,22:05,03h 05m,1234,30 Seats available,1.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Om shree ji travles,NON A/C Seater/ Sleeper (2+1),19:15,23:15,04h 00m,570,42 Seats available,2.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Tamanna Travels,AC Sleeper (2+1),20:00,23:00,03h 00m,INR 1237.14,30 Seats available,2.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,22:45,02h 30m,INR 599,37 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ankit Travels,A/C Seater / Sleeper (2+1),20:20,22:50,02h 30m,INR 799,36 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),21:00,23:15,02h 15m,INR 400,37 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Supreme Zamindara Travels,NON AC Seater / Sleeper 2+1,21:15,23:15,02h 00m,INR 850,38 Seats available,1.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,6:00,08h 45m,INR 400,13 Seats available,"4.2
113",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,5:20,07h 50m,INR 600,3 Seats available,"3.6
57",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,7:00,07h 05m,INR 599,16 Seats available,"2.7
75",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:45,6:30,06h 45m,INR 600,24 Seats available,"2.2
5",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
Om Travels,NON AC Seater / Sleeper 2+1,19:00,3:30,08h 30m,INR 500,28 Seats available,2.7,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:55,7:00,07h 05m,INR 900,25 Seats available,1.7,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),18:00,22:40,04h 40m,INR 449,34 Seats available,"4.1
280",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,22:15,05h 15m,INR 333,33 Seats available,"4.0
285",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),23:59,6:00,06h 01m,INR 500,20 Seats available,"4.1
144",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
